AÑO,TRIMESTRE,PROVEEDOR,COD DEPARTAMENTO,DEPARTAMENTO,COD MUNICIPIO,MUNICIPIO,CABECERA MUNICIPAL,COD CENTRO POBLADO,CENTRO POBLADO,COBERTURA 2G,COBERTURA 3G,"COBERTURA HSPA+, HSPA+DC",COBERTUTA 4G,COBERTURA LTE,COBERTURA 5G
2021,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15835,TURMEQUÉ,S,15835001,TURMEQUÉ,N,S,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,63,QUINDÍO,63594,QUIMBAYA,N,63594007,EL NARANJAL,S,S,S,N,S,N
2021,3,PARTNERS TELECOM COLOMBIA SAS,25,CUNDINAMARCA,25322,GUASCA,S,25322000,GUASCA,N,S,S,N,N,N
2021,3,COLOMBIA MOVIL  S.A ESP,19,CAUCA,19110,BUENOS AIRES,S,19110000,BUENOS AIRES,S,S,S,S,N,N
2021,4,COLOMBIA MOVIL  S.A ESP,20,CESAR,20013,AGUSTÍN CODAZZI,N,20013002,CASACAZA,S,S,S,S,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,8,ATLÁNTICO,8560,PONEDERA,N,8560002,MARTILLO,S,S,S,N,N,N
2021,3,COLOMBIA MOVIL  S.A ESP,15,BOYACÁ,15542,PESCA,S,15542000,PESCA,S,S,S,S,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19001,POPAYÁN,N,19001025,POBLAZÓN,S,N,N,N,N,N
2021,2,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5266,ENVIGADO,S,5266000,ENVIGADO,S,S,S,S,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27615,RIOSUCIO,N,27615037,MACONDO,S,N,N,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,63,QUINDÍO,63001,ARMENIA,N,63001010,"CONDOMINIOS LAS VEGAS, IRAKA Y LAGOS DE IRAKA",S,S,S,S,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5480,MUTATÁ,N,5480006,CAUCHERAS,S,S,S,S,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73861,VENADILLO,N,73861001,JUNÍN,S,N,N,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25260,EL ROSAL,N,25260004,PUENTE EL ROSAL,S,S,N,S,N,N
2021,2,AVANTEL S.A.S,5,ANTIOQUIA,5679,SANTA BÁRBARA,S,5679000,SANTA BÁRBARA,S,S,S,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68190,CIMITARRA,N,68190024,SAN PEDRO DE LA PAZ,S,S,S,S,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15469,MONIQUIRÁ,S,15469000,MONIQUIRÁ,S,S,S,S,N,N
2021,1,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5364,JARDÍN,S,5364001,JARDÍN,S,S,S,N,S,N
2021,4,PARTNERS TELECOM COLOMBIA SAS,81,ARAUCA,81300,FORTUL,N,0,SIN CENTRO POBLADO,N,N,N,S,N,N
2021,2,PARTNERS TELECOM COLOMBIA SAS,99,VICHADA,99001,PUERTO CARREÑO,N,99001001,LA VENTUROSA,N,N,N,S,N,N
2021,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76520,PALMIRA,N,76520038,LA DOLORES,S,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27787,TADÓ,N,27787021,TABOR,N,N,N,N,N,N
2021,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25312,GRANADA,S,25312000,GRANADA,S,S,S,S,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25736,SESQUILÉ,S,25736000,SESQUILÉ,S,S,N,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52110,BUESACO,N,52110005,SANTAFÉ,N,N,N,N,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25126,CAJICÁ,N,25126019,BOSQUE MADERO,S,S,S,S,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,81,ARAUCA,81736,SARAVENA,N,81736009,BARRANCONES,S,S,S,N,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20770,SAN MARTÍN,S,20770000,SAN MARTÍN,S,S,S,S,N,N
2021,3,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5490,NECOCLÍ,N,5490001,EL TOTUMO,S,N,N,N,N,N
2021,3,COLOMBIA MOVIL  S.A ESP,27,CHOCÓ,27077,BAJO BAUDÓ,S,27077000,PIZARRO,S,S,S,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52835,TUMACO - SAN ANDRES DE TUMACO,N,52835159,DOS QUEBRADAS,N,N,N,N,N,N
2021,3,PARTNERS TELECOM COLOMBIA SAS,5,ANTIOQUIA,5045,APARTADÓ,S,5045000,APARTADÓ,N,S,S,S,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47605,REMOLINO,S,47605000,REMOLINO,S,S,S,S,N,N
2021,2,AVANTEL S.A.S,15,BOYACÁ,15646,SAMACÁ,S,15646000,SAMACÁ,S,S,S,N,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,54,NORTE DE SANTANDER,54099,BOCHALEMA,S,54099000,BOCHALEMA,S,S,N,S,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68575,PUERTO WILCHES,N,68575007,EL PEDRAL,S,N,N,N,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73236,DOLORES,N,73236007,LOS LLANITOS,S,S,S,N,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,54,NORTE DE SANTANDER,54385,LA ESPERANZA,N,54385001,LA PEDREGOSA,N,S,S,N,N,N
2021,3,COLOMBIA MOVIL  S.A ESP,23,CÓRDOBA,23500,MOÑITOS,S,23500000,MOÑITOS,S,S,S,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52227,CUMBAL,S,52227000,CUMBAL,S,S,S,S,N,N
2021,2,PARTNERS TELECOM COLOMBIA SAS,47,MAGDALENA,47058,ARIGUANÍ,S,47058000,EL DIFICIL,N,S,S,S,N,N
2021,2,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25178,CHIPAQUE,S,25178000,CHIPAQUE,N,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52399,LA UNIÓN,N,52399035,EL MANGO,N,N,N,N,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15215,CORRALES,S,15215000,CORRALES,S,S,S,S,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20383,LA GLORIA,N,20383001,AYACUCHO,S,S,S,N,N,N
2021,4,COLOMBIA MOVIL  S.A ESP,17,CALDAS,17665,SAN JOSÉ,S,17665000,SAN JOSÉ,S,S,S,S,N,N
2021,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,70,SUCRE,70717,SAN PEDRO,S,70717000,SAN PEDRO,S,S,S,S,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23466,MONTELÍBANO,N,23466037,VILLA CARMINIA,S,S,S,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73124,CAJAMARCA,N,73124001,ANAIME,S,N,N,N,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54261,EL ZULIA,N,54261007,ASTILLEROS,S,S,S,S,N,N
2021,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5055,ARGELIA,S,5055000,ARGELIA,N,N,N,S,N,N
2021,2,AVANTEL S.A.S,50,META,50001,VILLAVICENCIO,S,50001000,VILLAVICENCIO,S,S,S,S,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,50,META,50287,FUENTE DE ORO,N,50287002,PUERTO LIMÓN,S,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19533,PIAMONTE,N,19533003,MIRAFLOR,N,S,S,N,N,N
2021,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,20,CESAR,20614,RÍO DE ORO,S,20614000,RÍO DE ORO,S,S,N,N,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19256,EL TAMBO,N,19256020,PIAGUA,S,N,N,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68425,MACARAVITA,N,68425003,LA BRICHA,S,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,63,QUINDÍO,63190,CIRCASIA,N,63190006,VILLARAZO - SAN LUIS,N,N,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76109,BUENAVENTURA,N,76109122,JUAQUINCITO,N,N,N,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5129,CALDAS,N,5129002,LA RAYA,S,S,S,S,N,N
2021,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50350,LA MACARENA,S,50350000,LA MACARENA,N,N,N,S,N,N
2021,3,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,41,HUILA,41872,VILLAVIEJA,S,41872000,VILLAVIEJA,S,S,N,N,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20175,CHIMICHAGUA,N,20175034,CORRALITO,S,N,N,N,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5842,URAMITA,S,5842000,URAMITA,S,S,S,S,N,N
2021,4,COLOMBIA MOVIL  S.A ESP,15,BOYACÁ,15407,VILLA DE LEYVA,S,15407000,VILLA DE LEYVA,S,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20011,AGUACHICA,N,20011014,VILLA DE SAN ANDRÉS,S,S,S,N,S,N
2021,3,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,41,HUILA,41306,GIGANTE,S,41306000,GIGANTE,S,S,N,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52835,TUMACO - SAN ANDRES DE TUMACO,N,0,EL PROGRESO-SANTO DOMINGO,N,N,N,N,N,N
2021,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15224,CUCAITA,S,15224000,CUCAITA,S,S,N,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5264,ENTRERRIOS,S,5264001,ENTRERRIOS,S,S,S,N,S,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,N,13688007,CANELOS,S,S,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,50,META,50350,LA MACARENA,N,50350014,PLAYA RICA,N,N,N,N,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5480,MUTATÁ,N,5480006,CAUCHERAS,S,S,S,S,N,N
2021,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,66,RISARALDA,66045,APÍA,S,66045000,APÍA,S,S,N,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17614,RIOSUCIO,N,17614001,BONAFONT,S,S,S,S,N,N
2021,2,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,S,13030000,ALTOS DEL ROSARIO,S,S,S,N,N,N
2021,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,20,CESAR,20787,TAMALAMEQUE,S,20787000,TAMALAMEQUE,S,S,N,N,N,N
2021,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,13,BOLÍVAR,13160,CANTAGALLO,S,13160000,CANTAGALLO,N,N,N,N,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5660,SAN LUIS,N,5660011,MONTELORO (LA JOSEFINA),S,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27425,MEDIO ATRATO,N,27425003,CAMPOALEGRE,N,N,N,N,N,N
2021,4,PARTNERS TELECOM COLOMBIA SAS,8,ATLÁNTICO,8573,PUERTO COLOMBIA,S,8573000,PUERTO COLOMBIA,N,S,S,S,N,N
2021,4,PARTNERS TELECOM COLOMBIA SAS,8,ATLÁNTICO,8634,SABANAGRANDE,S,8634000,SABANAGRANDE,N,S,S,S,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23807,TIERRALTA,S,23807000,TIERRALTA,S,S,S,S,N,N
2021,1,AVANTEL S.A.S,27,CHOCÓ,27600,RÍO QUITO,S,27600001,RÍO QUITO,N,N,N,N,N,N
2021,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,20,CESAR,20570,PUEBLO BELLO,N,20570002,LAS MINAS DE IRACAL,N,S,S,N,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,8,ATLÁNTICO,8372,JUAN DE ACOSTA,N,8372004,SANTA VERÓNICA,S,S,S,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,81,ARAUCA,81591,PUERTO RONDÓN,N,81591006,SAN IGNACIO,N,N,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20383,LA GLORIA,N,20383011,ESTACIÓN FERROCARRIL,S,S,N,N,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,8,ATLÁNTICO,8758,SOLEDAD,S,8758000,SOLEDAD,S,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27025,ALTO BAUDÓ,N,27025014,EL SALTO(BELLA LUZ),N,N,N,N,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,50,META,50711,VISTAHERMOSA,N,50711005,PUERTO LUCAS MARGEN IZQUIERDO,S,S,S,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54660,SALAZAR,N,54660007,EL SALADO,S,S,S,S,N,N
2021,2,PARTNERS TELECOM COLOMBIA SAS,17,CALDAS,17388,LA MERCED,S,17388000,LA MERCED,N,S,S,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27099,BOJAYA,N,27099021,CORAZÓN DE JESÚS,N,N,N,N,N,N
2021,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,19,CAUCA,19760,SOTARÁ PAISPAMBA,S,19760000,PAISPAMBA,N,N,N,N,N,N
2021,1,COLOMBIA MOVIL  S.A ESP,15,BOYACÁ,15491,NOBSA,S,15491001,NOBSA,S,S,S,N,S,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73067,ATACO,N,73067003,CASA DE ZINC,S,N,N,N,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76520,PALMIRA,N,76520002,AMAIME,S,S,S,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19075,BALBOA,N,19075008,LA LOMITA,S,N,N,N,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20770,SAN MARTÍN,N,20770003,MINAS,S,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15580,QUÍPAMA,N,15580002,EL PARQUE,S,S,N,N,S,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13810,TIQUISIO,N,13810003,COLORADO,S,S,N,N,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47,MAGDALENA,47053,ARACATACA,N,47053011,CAUCA,S,N,N,N,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54498,OCAÑA,N,54498025,ALGODONAL,S,S,S,S,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,52001,PASTO,N,52001010,GUALMATÁN,N,S,S,N,N,N
2021,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,68,SANTANDER,68755,SOCORRO,S,68755001,SOCORRO,N,N,N,N,S,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,91,AMAZONAS,91001,LETICIA,N,91001016,LA MILAGROSA,S,S,S,N,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,81,ARAUCA,81065,ARAUQUITA,S,81065000,ARAUQUITA,S,S,S,N,N,N
2021,4,PARTNERS TELECOM COLOMBIA SAS,23,CÓRDOBA,23660,SAHAGÚN,N,23660064,LA QUEBRADA,N,N,N,S,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19397,LA VEGA,N,19397002,ARBELA,S,N,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5051,ARBOLETES,N,5051008,EL YESO,S,S,S,N,S,N
2021,2,PARTNERS TELECOM COLOMBIA SAS,27,CHOCÓ,27491,NÓVITA,S,27491000,NÓVITA,N,S,S,N,N,N
2021,4,PARTNERS TELECOM COLOMBIA SAS,19,CAUCA,19785,SUCRE,S,19785000,SUCRE,N,S,S,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,86,PUTUMAYO,86571,PUERTO GUZMÁN,N,86571002,SANTA LUCÍA,S,N,N,N,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5044,ANZA,N,5044001,GUINTAR,S,S,S,S,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,18,CAQUETA,18410,LA MONTAÑITA,S,18410000,LA MONTAÑITA,S,S,S,S,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52001,PASTO,N,52001033,CUJACAL,S,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73001,IBAGUÉ,N,73001047,LA HELENA,N,N,N,N,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25299,GAMA,N,25299001,SAN ROQUE,S,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13222,CLEMENCIA,N,13222002,EL PEÑIQUE,N,N,N,N,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52427,MAGÜI,S,52427000,PAYÁN,S,S,S,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,85,CASANARE,85230,OROCUÉ,N,85230003,EL ALGARROBO,S,S,S,S,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,19698,SANTANDER DE QUILICHAO,N,19698037,SAN JOSÉ,N,S,S,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13673,SANTA CATALINA,N,13673003,GALERAZAMBA,S,S,S,S,N,N
2021,4,COLOMBIA MOVIL  S.A ESP,52,NARIÑO,52399,LA UNIÓN,S,52399000,LA UNIÓN,S,S,S,S,N,N
2021,2,AVANTEL S.A.S,13,BOLÍVAR,13810,TIQUISIO,S,13810000,PUERTO RICO,S,S,S,N,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,S,95001000,SAN JOSÉ DEL GUAVIARE,S,S,S,S,N,N
2021,4,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25612,RICAURTE,S,25612000,RICAURTE,S,S,S,S,N,N
2021,2,AVANTEL S.A.S,15,BOYACÁ,15762,SORA,S,15762000,SORA,S,S,S,N,N,N
2021,4,AVANTEL S.A.S,15,BOYACÁ,15109,BUENAVISTA,S,15109000,BUENAVISTA,S,S,S,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25430,MADRID,N,25430005,CHAUTA,S,S,N,N,S,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52835,TUMACO - SAN ANDRES DE TUMACO,N,52835091,SANTA ROSA,N,N,N,N,N,N
2021,3,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13810,TIQUISIO,S,13810000,PUERTO RICO,S,S,S,N,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76892,YUMBO,N,76892005,MULALÓ,N,N,N,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41396,LA PLATA,N,41396009,GALLEGO,S,N,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5615,RIONEGRO,N,5615034,PARCELACION ANDALUCIA,S,S,S,N,S,N
2021,1,COLOMBIA MOVIL  S.A ESP,63,QUINDÍO,63130,CALARCA,S,63130001,CALARCA,S,S,S,N,S,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20228,CURUMANÍ,N,20228003,SAN SEBASTIÁN,S,S,S,N,S,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52233,CUMBITARA,S,52233001,CUMBITARA,S,S,S,N,S,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23807,TIERRALTA,N,23807043,EL ROSARIO,S,S,S,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5837,TURBO,N,5837042,SINAI,N,N,N,N,N,N
2021,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5240,EBÉJICO,S,5240000,EBÉJICO,S,S,S,S,N,N
2021,4,AVANTEL S.A.S,5,ANTIOQUIA,5501,OLAYA,S,5501000,OLAYA,S,S,S,N,N,N
2021,2,AVANTEL S.A.S,15,BOYACÁ,15114,BUSBANZÁ,S,15114000,BUSBANZÁ,S,S,S,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25899,ZIPAQUIRÁ,N,25899010,APOSENTOS ALTOS,S,S,N,S,N,N
2021,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5861,VENECIA,N,5861006,PALENQUE,N,S,S,N,N,N
2021,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68160,CEPITÁ,S,68160000,CEPITÁ,N,N,N,S,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68276,FLORIDABLANCA,N,68276016,VILLA GUADALQUIVIR CONDOMINIO,S,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41001,NEIVA,N,41001004,GUACIRCO,S,N,N,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41799,TELLO,S,41799000,TELLO,S,S,S,S,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23570,PUEBLO NUEVO,N,23570033,EL TOCHE,S,S,S,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68464,MOGOTES,N,68464016,LOS CAUCHOS,S,S,S,N,N,N
2021,3,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13673,SANTA CATALINA,N,13673009,EL HOBO,S,N,N,N,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41298,GARZÓN,N,41298003,SAN ANTONIO DEL PESCADO,S,S,S,N,N,N
2021,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,70,SUCRE,70215,COROZAL,S,70215000,COROZAL,S,S,S,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13212,CÓRDOBA,N,13212001,GUAIMARAL,N,N,N,N,N,N
2021,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,44,LA GUAJIRA,44090,DIBULLA,N,44090002,LAS FLORES,S,N,N,N,N,N
2021,4,PARTNERS TELECOM COLOMBIA SAS,5,ANTIOQUIA,5313,GRANADA,N,5313004,LOS MEDIOS,N,N,N,S,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25506,VENECIA,S,25506001,VENECIA,S,S,S,N,S,N
2021,3,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,52,NARIÑO,52256,EL ROSARIO,S,52256000,EL ROSARIO,S,S,N,N,N,N
2021,3,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25040,ANOLAIMA,S,25040000,ANOLAIMA,S,S,S,S,N,N
2021,4,PARTNERS TELECOM COLOMBIA SAS,23,CÓRDOBA,23068,AYAPEL,S,23068000,AYAPEL,N,S,S,N,N,N
2021,3,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15051,ARCABUCO,S,15051000,ARCABUCO,N,S,S,N,N,N
2021,3,PARTNERS TELECOM COLOMBIA SAS,73,TOLIMA,73686,SANTA ISABEL,S,73686000,SANTA ISABEL,N,S,S,N,N,N
2021,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,47,MAGDALENA,47980,ZONA BANANERA,N,47980015,SAN JOSÉ DE KENNEDY (CAMPO KENNEDY),N,S,S,N,N,N
2021,1,AVANTEL S.A.S,25,CUNDINAMARCA,25653,SAN CAYETANO,S,25653001,SAN CAYETANO,N,N,N,N,N,N
2021,3,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5045,APARTADÓ,N,5045002,CHURIDÓ,S,N,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27615,RIOSUCIO,N,0,LA RAYA,N,N,N,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19001,POPAYÁN,N,19001007,JULUMITO,S,S,S,N,N,N
2021,4,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68190,CIMITARRA,N,68190004,ZAMBITO,S,S,S,N,N,N
2021,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76147,CARTAGO,N,76147006,PIEDRA DE MOLER,S,S,S,N,N,N
2021,3,AVANTEL S.A.S,17,CALDAS,17513,PÁCORA,S,17513000,PÁCORA,S,S,S,N,N,N
2021,3,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,5,ANTIOQUIA,5313,GRANADA,S,5313000,GRANADA,N,N,N,N,N,N
2021,1,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25491,NOCAIMA,S,25491001,NOCAIMA,S,S,S,N,S,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54498,OCAÑA,N,54498005,OTARÉ,S,S,N,N,S,N
2021,1,AVANTEL S.A.S,25,CUNDINAMARCA,25873,VILLAPINZÓN,S,25873001,VILLAPINZÓN,N,N,N,N,N,N
2021,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73347,HERVEO,N,73347001,BRASIL,N,N,N,N,N,N
